restaurant_id,date,amount_eur,direction,category,description
R0120,2025-10-01,588.8,credit,Walk-in Revenue,Daily revenue
R0120,2025-10-01,334.72,debit,Miscellaneous,Operating expense
R0120,2025-10-02,478.99,credit,Walk-in Revenue,Daily revenue
R0120,2025-10-02,382.21,debit,Miscellaneous,Operating expense
R0120,2025-10-03,589.87,credit,Card Terminal Revenue,Daily revenue
R0120,2025-10-03,308.56,debit,Tax,Operating expense
R0120,2025-10-04,577.94,credit,Walk-in Revenue,Daily revenue
R0120,2025-10-04,320.41,debit,Food & Beverage Supply,Operating expense
R0120,2025-10-05,540.98,credit,Walk-in Revenue,Daily revenue
R0120,2025-10-05,289.45,debit,Rent,Operating expense
R0120,2025-10-06,609.63,credit,Online Order Revenue,Daily revenue
R0120,2025-10-06,232.24,debit,Staff Costs,Operating expense
R0120,2025-10-07,541.46,credit,Online Order Revenue,Daily revenue
R0120,2025-10-07,366.9,debit,Rent,Operating expense
R0120,2025-10-08,536.09,credit,Card Terminal Revenue,Daily revenue
R0120,2025-10-08,334.92,debit,Tax,Operating expense
R0120,2025-10-09,528.35,credit,Card Terminal Revenue,Daily revenue
R0120,2025-10-09,252.12,debit,Tax,Operating expense
R0120,2025-10-10,587.69,credit,Walk-in Revenue,Daily revenue
R0120,2025-10-10,366.08,debit,Rent,Operating expense
R0120,2025-10-11,491.87,credit,Walk-in Revenue,Daily revenue
R0120,2025-10-11,323.77,debit,Rent,Operating expense
R0120,2025-10-12,547.02,credit,Online Order Revenue,Daily revenue
R0120,2025-10-12,281.28,debit,Utilities,Operating expense
R0120,2025-10-13,603.25,credit,Walk-in Revenue,Daily revenue
R0120,2025-10-13,287.23,debit,Maintenance,Operating expense
R0120,2025-10-14,460.98,credit,Card Terminal Revenue,Daily revenue
R0120,2025-10-14,281.44,debit,Tax,Operating expense
R0120,2025-10-15,517.48,credit,Card Terminal Revenue,Daily revenue
R0120,2025-10-15,267.45,debit,Maintenance,Operating expense
R0120,2025-10-16,492.28,credit,Walk-in Revenue,Daily revenue
R0120,2025-10-16,245.26,debit,Staff Costs,Operating expense
R0120,2025-10-17,507.68,credit,Card Terminal Revenue,Daily revenue
R0120,2025-10-17,305.97,debit,Loan Repayment,Operating expense
R0120,2025-10-18,468.97,credit,Card Terminal Revenue,Daily revenue
R0120,2025-10-18,248.43,debit,Insurance,Operating expense
R0120,2025-10-19,461.89,credit,Walk-in Revenue,Daily revenue
R0120,2025-10-19,291.07,debit,Staff Costs,Operating expense
R0120,2025-10-20,493.85,credit,Online Order Revenue,Daily revenue
R0120,2025-10-20,222.93,debit,Loan Repayment,Operating expense
R0120,2025-10-21,445.48,credit,Card Terminal Revenue,Daily revenue
R0120,2025-10-21,292.9,debit,Food & Beverage Supply,Operating expense
R0120,2025-10-22,501.78,credit,Online Order Revenue,Daily revenue
R0120,2025-10-22,292.82,debit,Rent,Operating expense
R0120,2025-10-23,625.87,credit,Online Order Revenue,Daily revenue
R0120,2025-10-23,308.53,debit,Insurance,Operating expense
R0120,2025-10-24,407.76,credit,Card Terminal Revenue,Daily revenue
R0120,2025-10-24,268.35,debit,Utilities,Operating expense
R0120,2025-10-25,548.02,credit,Online Order Revenue,Daily revenue
R0120,2025-10-25,266.51,debit,Tax,Operating expense
R0120,2025-10-26,462.94,credit,Walk-in Revenue,Daily revenue
R0120,2025-10-26,337.36,debit,Loan Repayment,Operating expense
R0120,2025-10-27,499.32,credit,Card Terminal Revenue,Daily revenue
R0120,2025-10-27,257.76,debit,Insurance,Operating expense
R0120,2025-10-28,471.39,credit,Online Order Revenue,Daily revenue
R0120,2025-10-28,372.04,debit,Rent,Operating expense
R0120,2025-10-29,453.47,credit,Card Terminal Revenue,Daily revenue
R0120,2025-10-29,287.64,debit,Staff Costs,Operating expense
R0120,2025-10-30,516.74,credit,Walk-in Revenue,Daily revenue
R0120,2025-10-30,327.51,debit,Utilities,Operating expense
R0120,2025-10-31,474.4,credit,Walk-in Revenue,Daily revenue
R0120,2025-10-31,259.06,debit,Insurance,Operating expense
R0120,2025-11-01,577.03,credit,Online Order Revenue,Daily revenue
R0120,2025-11-01,407.7,debit,Miscellaneous,Operating expense
R0120,2025-11-02,489.94,credit,Online Order Revenue,Daily revenue
R0120,2025-11-02,268.38,debit,Staff Costs,Operating expense
R0120,2025-11-03,683.36,credit,Online Order Revenue,Daily revenue
R0120,2025-11-03,280.68,debit,Marketing,Operating expense
R0120,2025-11-04,505.6,credit,Online Order Revenue,Daily revenue
R0120,2025-11-04,306.33,debit,Food & Beverage Supply,Operating expense
R0120,2025-11-05,553.79,credit,Card Terminal Revenue,Daily revenue
R0120,2025-11-05,309.31,debit,Insurance,Operating expense
R0120,2025-11-06,588.96,credit,Online Order Revenue,Daily revenue
R0120,2025-11-06,235.8,debit,Miscellaneous,Operating expense
R0120,2025-11-07,513.55,credit,Walk-in Revenue,Daily revenue
R0120,2025-11-07,346.9,debit,Tax,Operating expense
R0120,2025-11-08,382.44,credit,Walk-in Revenue,Daily revenue
R0120,2025-11-08,239.37,debit,Loan Repayment,Operating expense
R0120,2025-11-09,572.83,credit,Online Order Revenue,Daily revenue
R0120,2025-11-09,301.97,debit,Utilities,Operating expense
R0120,2025-11-10,487.02,credit,Card Terminal Revenue,Daily revenue
R0120,2025-11-10,312.33,debit,Insurance,Operating expense
R0120,2025-11-11,555.84,credit,Card Terminal Revenue,Daily revenue
R0120,2025-11-11,258.49,debit,Rent,Operating expense
R0120,2025-11-12,523.15,credit,Online Order Revenue,Daily revenue
R0120,2025-11-12,245.66,debit,Miscellaneous,Operating expense
R0120,2025-11-13,601.08,credit,Card Terminal Revenue,Daily revenue
R0120,2025-11-13,228.45,debit,Staff Costs,Operating expense
R0120,2025-11-14,519.82,credit,Card Terminal Revenue,Daily revenue
R0120,2025-11-14,333.75,debit,Tax,Operating expense
R0120,2025-11-15,654.82,credit,Online Order Revenue,Daily revenue
R0120,2025-11-15,289.66,debit,Maintenance,Operating expense
R0120,2025-11-16,702.28,credit,Online Order Revenue,Daily revenue
R0120,2025-11-16,247.43,debit,Insurance,Operating expense
R0120,2025-11-17,565.27,credit,Card Terminal Revenue,Daily revenue
R0120,2025-11-17,267.01,debit,Maintenance,Operating expense
R0120,2025-11-18,631.89,credit,Online Order Revenue,Daily revenue
R0120,2025-11-18,294.3,debit,Utilities,Operating expense
R0120,2025-11-19,462.67,credit,Card Terminal Revenue,Daily revenue
R0120,2025-11-19,353.74,debit,Rent,Operating expense
R0120,2025-11-20,500.23,credit,Walk-in Revenue,Daily revenue
R0120,2025-11-20,240.14,debit,Food & Beverage Supply,Operating expense
R0120,2025-11-21,507.66,credit,Card Terminal Revenue,Daily revenue
R0120,2025-11-21,343.42,debit,Maintenance,Operating expense
R0120,2025-11-22,518.56,credit,Walk-in Revenue,Daily revenue
R0120,2025-11-22,280.7,debit,Maintenance,Operating expense
R0120,2025-11-23,527.81,credit,Online Order Revenue,Daily revenue
R0120,2025-11-23,190.64,debit,Rent,Operating expense
R0120,2025-11-24,709.21,credit,Card Terminal Revenue,Daily revenue
R0120,2025-11-24,295.75,debit,Rent,Operating expense
R0120,2025-11-25,589.06,credit,Card Terminal Revenue,Daily revenue
R0120,2025-11-25,365.14,debit,Marketing,Operating expense
R0120,2025-11-26,459.73,credit,Card Terminal Revenue,Daily revenue
R0120,2025-11-26,240.87,debit,Food & Beverage Supply,Operating expense
R0120,2025-11-27,628.81,credit,Walk-in Revenue,Daily revenue
R0120,2025-11-27,261.49,debit,Marketing,Operating expense
R0120,2025-11-28,502.97,credit,Card Terminal Revenue,Daily revenue
R0120,2025-11-28,264.03,debit,Rent,Operating expense
R0120,2025-11-29,337.67,credit,Online Order Revenue,Daily revenue
R0120,2025-11-29,287.88,debit,Tax,Operating expense
R0120,2025-11-30,522.94,credit,Card Terminal Revenue,Daily revenue
R0120,2025-11-30,345.89,debit,Marketing,Operating expense
R0120,2025-12-01,498.87,credit,Card Terminal Revenue,Daily revenue
R0120,2025-12-01,270.48,debit,Loan Repayment,Operating expense
R0120,2025-12-02,561.63,credit,Online Order Revenue,Daily revenue
R0120,2025-12-02,337.99,debit,Loan Repayment,Operating expense
R0120,2025-12-03,453.43,credit,Online Order Revenue,Daily revenue
R0120,2025-12-03,208.99,debit,Food & Beverage Supply,Operating expense
R0120,2025-12-04,668.76,credit,Card Terminal Revenue,Daily revenue
R0120,2025-12-04,367.73,debit,Utilities,Operating expense
R0120,2025-12-05,484.69,credit,Online Order Revenue,Daily revenue
R0120,2025-12-05,282.85,debit,Tax,Operating expense
R0120,2025-12-06,524.38,credit,Card Terminal Revenue,Daily revenue
R0120,2025-12-06,258.95,debit,Marketing,Operating expense
R0120,2025-12-07,489.45,credit,Online Order Revenue,Daily revenue
R0120,2025-12-07,291.9,debit,Food & Beverage Supply,Operating expense
R0120,2025-12-08,436.57,credit,Walk-in Revenue,Daily revenue
R0120,2025-12-08,402.05,debit,Miscellaneous,Operating expense
R0120,2025-12-09,419.61,credit,Card Terminal Revenue,Daily revenue
R0120,2025-12-09,203.19,debit,Rent,Operating expense
R0120,2025-12-10,583.98,credit,Walk-in Revenue,Daily revenue
R0120,2025-12-10,279.5,debit,Food & Beverage Supply,Operating expense
R0120,2025-12-11,553.57,credit,Card Terminal Revenue,Daily revenue
R0120,2025-12-11,297.3,debit,Loan Repayment,Operating expense
R0120,2025-12-12,502.48,credit,Online Order Revenue,Daily revenue
R0120,2025-12-12,292.95,debit,Loan Repayment,Operating expense
R0120,2025-12-13,552.29,credit,Walk-in Revenue,Daily revenue
R0120,2025-12-13,348.26,debit,Tax,Operating expense
R0120,2025-12-14,478.79,credit,Online Order Revenue,Daily revenue
R0120,2025-12-14,318.41,debit,Rent,Operating expense
R0120,2025-12-15,497.26,credit,Card Terminal Revenue,Daily revenue
R0120,2025-12-15,280.97,debit,Miscellaneous,Operating expense
R0120,2025-12-16,471.04,credit,Card Terminal Revenue,Daily revenue
R0120,2025-12-16,284.27,debit,Rent,Operating expense
R0120,2025-12-17,448.92,credit,Online Order Revenue,Daily revenue
R0120,2025-12-17,246.43,debit,Miscellaneous,Operating expense
R0120,2025-12-18,468.94,credit,Online Order Revenue,Daily revenue
R0120,2025-12-18,196.18,debit,Marketing,Operating expense
R0120,2025-12-19,466.54,credit,Walk-in Revenue,Daily revenue
R0120,2025-12-19,274.82,debit,Maintenance,Operating expense
R0120,2025-12-20,549.29,credit,Online Order Revenue,Daily revenue
R0120,2025-12-20,234.83,debit,Utilities,Operating expense
R0120,2025-12-21,523.89,credit,Card Terminal Revenue,Daily revenue
R0120,2025-12-21,313.77,debit,Food & Beverage Supply,Operating expense
R0120,2025-12-22,508.96,credit,Card Terminal Revenue,Daily revenue
R0120,2025-12-22,305.2,debit,Miscellaneous,Operating expense
R0120,2025-12-23,539.36,credit,Card Terminal Revenue,Daily revenue
R0120,2025-12-23,280.33,debit,Rent,Operating expense
R0120,2025-12-24,483.28,credit,Card Terminal Revenue,Daily revenue
R0120,2025-12-24,304.02,debit,Miscellaneous,Operating expense
R0120,2025-12-25,456.58,credit,Online Order Revenue,Daily revenue
R0120,2025-12-25,195.72,debit,Maintenance,Operating expense
R0120,2025-12-26,479.03,credit,Walk-in Revenue,Daily revenue
R0120,2025-12-26,270.76,debit,Insurance,Operating expense
R0120,2025-12-27,534.38,credit,Walk-in Revenue,Daily revenue
R0120,2025-12-27,300.75,debit,Utilities,Operating expense
R0120,2025-12-28,483.99,credit,Walk-in Revenue,Daily revenue
R0120,2025-12-28,299.79,debit,Insurance,Operating expense
R0120,2025-12-29,581.97,credit,Online Order Revenue,Daily revenue
R0120,2025-12-29,287.77,debit,Staff Costs,Operating expense
R0120,2025-12-30,465.87,credit,Walk-in Revenue,Daily revenue
R0120,2025-12-30,277.81,debit,Tax,Operating expense
R0120,2025-12-31,569.9,credit,Walk-in Revenue,Daily revenue
R0120,2025-12-31,231.43,debit,Maintenance,Operating expense
R0120,2026-01-01,566.42,credit,Card Terminal Revenue,Daily revenue
R0120,2026-01-01,271.03,debit,Food & Beverage Supply,Operating expense
R0120,2026-01-02,593.33,credit,Walk-in Revenue,Daily revenue
R0120,2026-01-02,307.82,debit,Miscellaneous,Operating expense
R0120,2026-01-03,562.09,credit,Card Terminal Revenue,Daily revenue
R0120,2026-01-03,336.21,debit,Tax,Operating expense
R0120,2026-01-04,592.91,credit,Walk-in Revenue,Daily revenue
R0120,2026-01-04,333.09,debit,Miscellaneous,Operating expense
R0120,2026-01-05,464.32,credit,Online Order Revenue,Daily revenue
R0120,2026-01-05,328.7,debit,Miscellaneous,Operating expense
R0120,2026-01-06,438.52,credit,Card Terminal Revenue,Daily revenue
R0120,2026-01-06,242.26,debit,Marketing,Operating expense
R0120,2026-01-07,518.36,credit,Walk-in Revenue,Daily revenue
R0120,2026-01-07,351.07,debit,Utilities,Operating expense
R0120,2026-01-08,516.93,credit,Card Terminal Revenue,Daily revenue
R0120,2026-01-08,259.72,debit,Miscellaneous,Operating expense
R0120,2026-01-09,563.2,credit,Online Order Revenue,Daily revenue
R0120,2026-01-09,274.62,debit,Loan Repayment,Operating expense
R0120,2026-01-10,552.99,credit,Card Terminal Revenue,Daily revenue
R0120,2026-01-10,301.38,debit,Tax,Operating expense
R0120,2026-01-11,463.4,credit,Online Order Revenue,Daily revenue
R0120,2026-01-11,346.44,debit,Rent,Operating expense
R0120,2026-01-12,419.92,credit,Online Order Revenue,Daily revenue
R0120,2026-01-12,255.56,debit,Loan Repayment,Operating expense
R0120,2026-01-13,565.03,credit,Walk-in Revenue,Daily revenue
R0120,2026-01-13,424.13,debit,Food & Beverage Supply,Operating expense
R0120,2026-01-14,412.48,credit,Card Terminal Revenue,Daily revenue
R0120,2026-01-14,290.16,debit,Tax,Operating expense
R0120,2026-01-15,375.22,credit,Online Order Revenue,Daily revenue
R0120,2026-01-15,289.26,debit,Food & Beverage Supply,Operating expense
R0120,2026-01-16,483.18,credit,Card Terminal Revenue,Daily revenue
R0120,2026-01-16,297.54,debit,Tax,Operating expense
R0120,2026-01-17,614.11,credit,Online Order Revenue,Daily revenue
R0120,2026-01-17,334.56,debit,Insurance,Operating expense
R0120,2026-01-18,502.35,credit,Online Order Revenue,Daily revenue
R0120,2026-01-18,327.62,debit,Tax,Operating expense
R0120,2026-01-19,529.81,credit,Online Order Revenue,Daily revenue
R0120,2026-01-19,249.79,debit,Food & Beverage Supply,Operating expense
R0120,2026-01-20,521.75,credit,Card Terminal Revenue,Daily revenue
R0120,2026-01-20,317.55,debit,Staff Costs,Operating expense
R0120,2026-01-21,760.8,credit,Online Order Revenue,Daily revenue
R0120,2026-01-21,355.59,debit,Loan Repayment,Operating expense
R0120,2026-01-22,571.43,credit,Card Terminal Revenue,Daily revenue
R0120,2026-01-22,216.92,debit,Insurance,Operating expense
R0120,2026-01-23,538.34,credit,Online Order Revenue,Daily revenue
R0120,2026-01-23,361.2,debit,Utilities,Operating expense
R0120,2026-01-24,561.46,credit,Online Order Revenue,Daily revenue
R0120,2026-01-24,348.97,debit,Maintenance,Operating expense
R0120,2026-01-25,559.43,credit,Online Order Revenue,Daily revenue
R0120,2026-01-25,343.68,debit,Food & Beverage Supply,Operating expense
R0120,2026-01-26,418.49,credit,Walk-in Revenue,Daily revenue
R0120,2026-01-26,371.54,debit,Miscellaneous,Operating expense
R0120,2026-01-27,578.92,credit,Walk-in Revenue,Daily revenue
R0120,2026-01-27,350.78,debit,Maintenance,Operating expense
R0120,2026-01-28,536.23,credit,Walk-in Revenue,Daily revenue
R0120,2026-01-28,322.11,debit,Food & Beverage Supply,Operating expense
R0120,2026-01-29,574.29,credit,Card Terminal Revenue,Daily revenue
R0120,2026-01-29,290.37,debit,Rent,Operating expense
R0120,2026-01-30,477.51,credit,Card Terminal Revenue,Daily revenue
R0120,2026-01-30,248.42,debit,Food & Beverage Supply,Operating expense
R0120,2026-01-31,519.73,credit,Card Terminal Revenue,Daily revenue
R0120,2026-01-31,259.39,debit,Miscellaneous,Operating expense
R0120,2026-02-01,482.01,credit,Card Terminal Revenue,Daily revenue
R0120,2026-02-01,364.01,debit,Loan Repayment,Operating expense
R0120,2026-02-02,630.76,credit,Walk-in Revenue,Daily revenue
R0120,2026-02-02,282.42,debit,Staff Costs,Operating expense
R0120,2026-02-03,610.43,credit,Walk-in Revenue,Daily revenue
R0120,2026-02-03,289.81,debit,Miscellaneous,Operating expense
R0120,2026-02-04,504.1,credit,Online Order Revenue,Daily revenue
R0120,2026-02-04,314.76,debit,Food & Beverage Supply,Operating expense
R0120,2026-02-05,480.69,credit,Walk-in Revenue,Daily revenue
R0120,2026-02-05,283.19,debit,Marketing,Operating expense
R0120,2026-02-06,612.99,credit,Online Order Revenue,Daily revenue
R0120,2026-02-06,313.09,debit,Maintenance,Operating expense
R0120,2026-02-07,552.06,credit,Online Order Revenue,Daily revenue
R0120,2026-02-07,288.07,debit,Miscellaneous,Operating expense
R0120,2026-02-08,507.83,credit,Online Order Revenue,Daily revenue
R0120,2026-02-08,303.37,debit,Marketing,Operating expense
R0120,2026-02-09,577.16,credit,Online Order Revenue,Daily revenue
R0120,2026-02-09,313.58,debit,Food & Beverage Supply,Operating expense
R0120,2026-02-10,566.51,credit,Walk-in Revenue,Daily revenue
R0120,2026-02-10,217.61,debit,Loan Repayment,Operating expense
R0120,2026-02-11,464.35,credit,Walk-in Revenue,Daily revenue
R0120,2026-02-11,270.8,debit,Loan Repayment,Operating expense
R0120,2026-02-12,555.54,credit,Online Order Revenue,Daily revenue
R0120,2026-02-12,314.57,debit,Food & Beverage Supply,Operating expense
R0120,2026-02-13,569.14,credit,Card Terminal Revenue,Daily revenue
R0120,2026-02-13,282.82,debit,Tax,Operating expense
R0120,2026-02-14,534.79,credit,Card Terminal Revenue,Daily revenue
R0120,2026-02-14,377.52,debit,Staff Costs,Operating expense
R0120,2026-02-15,530.1,credit,Walk-in Revenue,Daily revenue
R0120,2026-02-15,215.07,debit,Utilities,Operating expense
R0120,2026-02-16,558.72,credit,Card Terminal Revenue,Daily revenue
R0120,2026-02-16,351.21,debit,Marketing,Operating expense
R0120,2026-02-17,600.34,credit,Card Terminal Revenue,Daily revenue
R0120,2026-02-17,283.61,debit,Loan Repayment,Operating expense
R0120,2026-02-18,511.54,credit,Card Terminal Revenue,Daily revenue
R0120,2026-02-18,332.11,debit,Loan Repayment,Operating expense
R0120,2026-02-19,536.99,credit,Walk-in Revenue,Daily revenue
R0120,2026-02-19,322.75,debit,Marketing,Operating expense
R0120,2026-02-20,491.65,credit,Walk-in Revenue,Daily revenue
R0120,2026-02-20,314.59,debit,Rent,Operating expense
R0120,2026-02-21,493.92,credit,Walk-in Revenue,Daily revenue
R0120,2026-02-21,288.7,debit,Maintenance,Operating expense
R0120,2026-02-22,459.43,credit,Card Terminal Revenue,Daily revenue
R0120,2026-02-22,261.9,debit,Marketing,Operating expense
R0120,2026-02-23,437.12,credit,Online Order Revenue,Daily revenue
R0120,2026-02-23,228.03,debit,Rent,Operating expense
R0120,2026-02-24,468.42,credit,Card Terminal Revenue,Daily revenue
R0120,2026-02-24,317.17,debit,Loan Repayment,Operating expense
R0120,2026-02-25,542.99,credit,Online Order Revenue,Daily revenue
R0120,2026-02-25,335.56,debit,Utilities,Operating expense
R0120,2026-02-26,498.87,credit,Walk-in Revenue,Daily revenue
R0120,2026-02-26,230.57,debit,Marketing,Operating expense
R0120,2026-02-27,550.21,credit,Card Terminal Revenue,Daily revenue
